tax	ADAL1	ADAL3	ADALmet1	ADALmet2	ADUP1	ADUP3	ADUPmet1	ADUPmet2	KUAL1	KUAL2	KUAL3	KUALmet1	KUALmet2	KUALmet3	KUUP1	KUUP2	KUUP3	KUUPmet2
ce662de0573c0a49a6579ea205d5864f	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0
34d79a4d7275a831f9bf18364ae62b00	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0
6738e825acd69dca0502cfbdf195d59e	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
67663340cfcaba855d196efd7f612759	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
685f18057975f3c0976fa838226e6544	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213f9cc0668073795c0f47d9d23f42bd	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102dca276fc8600aea5d1f773144419d	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8635711bef8de5b89dbb487e89acce0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0607108a96ceb11d6430692765f8825	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05e15ba062b478ee5b3bfc3202a8c5b5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
765ca6be7c1ebe55472f03f59770ddea	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0
bf2a3e073663e79c023804d9ac1ab2d8	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0
c8c2e0caa4fda8cc74daa3db0941147c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8
8a8473915e3e0f3f464dc94d1a9ef047	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c476a6f1067ee224a6c24bd20fbce52f	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d06d8b8659def1d88f6d200495ca91ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7be1389e85967b1725907186ea5cc82a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6187d00f066df825034b4d2ef8ecd90	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74c1c59aee453a8b02d6fe10212ae380	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0310cea13b46f9dc25127a6463d9fff3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fa335db0294c5e302e9d9f88140048e	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
a8fdd00aab82935d9efcd775be42bc96	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f20f44354bc9baf47c19ca3768b1d5e0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15a8e13f5e2c67ca18f1ee563c66b979	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8e582d004160f20a947f623a0bde190	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7181c04ddbfd54429a32799afc330260	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80f3a95fc6e523e51320f05acf834fc2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc7fe9a4b5ce1275d009642632acd551	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fb4e2999ef4f9532a9149ef6dec558a	0	0	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0
91d0df31d2d0c49de51ab0d1cb72c91a	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36e2aedf874601c3d02b45033cd00e5b	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b493e591d80ec35a871661e6094a5c59	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9eb264c8efca06b28b9ec16df465c3ff	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5533eb73f8283ee3f909f6b29c8aeef5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9be5a62d5a13d1c0c483e19b22190e1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26b545ddfdd4e41823e5e14d26bc1a0f	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf03cf0ab4702aed34428274778c5031	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06e618852869558ea3f3a6b9fa8ebd76	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cdb818fd0fc26c9c020bab097a932c9	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
d32df3aa7af015809a4e0e01482c7718	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0
968cfc34b8b3092fe1b62a8fe4d39141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
8469e0b5425245386b350f7c3ce99b94	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1242ed532ed4e4b84f2e982cd04d4bf	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b10281394e9dab527b017c02ded89af5	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
079b482530b853bb114c57fe4e8c4e19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fab177f44fe3b7baf2c708fc00748ad1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d11fe2844c85f00a6179028bbd9391d6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14efc37c1bcfa3f42d9f91c06160912e	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
815e25e8d72904ecb7922cf34a3f04c8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1eb2e6c67f32c2bdb58521a1e4910da3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbf7c5cc2ba37f775d86a3f49355ddcb	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c410040ec672d8f97581d142c46877b5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118c77d9721cb623c3377321a73f6f41	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
e49b2ad8521d1f0454774e7f3aab4220	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5
695ea576171229b8f821b1356e30529d	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	11
bbe3131430133bd7aa04169522f8070c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
88242c1bd94a754a7006a2b4451080df	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8819957d40f3693de36a0521a5165cff	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d071d23a14ce42bcd27696751a22f42	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291b58a48a95dfe79505d7e383d53168	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e8cf7c48fee73b374e07d1d03e05f20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de3dfadfeadbc89238c7e0652ead63ac	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58c7899dfcab37e48820be85fb3d4260	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81836f53d5f216cab36042a7de388dcf	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5eb346dc600e74838d0e05eed801912	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6c89ff27eb1cc1b643e0fa81afe4d3e	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2df9c14827aa98b538e7b158c8a6d0f6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296ea0b2f5e72282506b45c3db8bcc12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a7049df446c8171cd03916a8942f65c	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ac730646d3d25f2e18ea5b37c06a52d	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0
3c0ccd184bc3fad463cd43e48fb82eef	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
553cb90f1517a114074b0f6ce12733da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
a63f4a36ac9d14dc94e50640acff6c7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
441e2d34e0089f979a6f243ae76fb27c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12
fc62e29461d65d66ec9da405d1086080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
066f247b5ff225b6e0a7d0309b261e70	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
867d3323f34f49d381990161edebedd1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ac3729b217c27109398314340dc4f50	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8314ea24351fab0e07a5b48db1fbb227	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed9cabbe09e1526af44f28b1f373559e	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26692bfb4630253eb39fd734f5bb08a1	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2f224b4403cfb902ac9816c3dcaf88e	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4f51c750e54a0fd0a54c9bec5b089bb	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5df419bc5b4c7a56f49cce958421712d	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922d35300a6893098643e7529ad1dbfc	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30ba5d83d8180c6ff12c5ddf3d56eacb	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4af4b48273b430839d9342b3ea777e75	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e45d4f9240a1fea4c5635ea20211d7ec	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6c21cc26b27b723eeac1b7c69671c77	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b74bb733fcc4243bcc836a44ceee782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9cb496f7aefdd1bb5ad632ae130a4c56	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
dafa45d3fbcaad3929fec92f397398c0	0	0	0	0	0	0	0	0	6	0	0	0	9	0	0	0	0	0
d063aa04f1e40c16505176c62ca2d4e8	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	7	0	0
71939a4a9a4f3cecfa81e9d889957f6e	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
5184ea59fed2b4345e57e6bba9bc2479	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
f163f15efbc3157b124fbbefb243d8bf	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
0664a0d68c20be6552f6d1d9f4bf6fbd	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0
84dda4cc7b535346bda904526b75a96d	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0
6c4a0b65cd0a90ff17d3eb298c9c9754	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
13c5a02efec5065c0ece8add72aeabd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
3a86fb4d61604e8baf60e3759f763dbd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
f5373a4a46702991f033d0e619f802bf	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a3e4bc86610bb5014b02f7d6cc4f414	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388187e56303c1d96c7a9236b979117c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d8f6af4615fb8d3837fb3b4a19d0862	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d79b41a38c9a611a525304b68722552a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fcf93d79b2282dfe9823949adf0efec	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e25378d60427b48e532d1e9083386937	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aea81859160d011ef2aca12978280272	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0e55e7c1a98048b21baba529cf2afdbc	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0
602bff5186585b378cd682aa6e408cbb	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0	0	0
80e3ab5d0e9a79a363cc98504877e054	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0
1d812fe7487b30df6cc1d823c320593d	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
2758118274af5fc9d5ca002979c46722	0	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0
0b7be6c2b6182a1028899fcbdb358a09	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
248b1a13eab42961a25005d968ce8e72	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0
5abc17ec1a583a7df60a9f71197ce832	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0
e8fa16276bf42686df8082e635ee3a3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0b1e58ba03337c01a95994c0a72bf1bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f874121b02573492aa25d65b2a92946d	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112bc938647320454883bf9102464e45	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339a7d300dc675de45227b11c58c35cd	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f20554f9a2fcbdb3d2136f1931713c0b	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e893ce2602d434346bc8eeb1ae236b46	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236545dbd88a13a5a08b5af13d56c596	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d00e572bb950650a7a2e4f4d6ce2352	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a9bcd4bafd70bc3a273f7099f777001	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
004607be9d9528b193a0c88604ae5ca6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5482f58427feabefb99ddd4229e44662	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7fe51c85ff294aa0f8b9d72685b433e	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0303bebf68050da6263ecd53193e07e3	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
b8b91480ba10944246e2ed181260edea	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0
4ddf259e6e82682cce5d841a0e4b7e79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
a86efc2b0f90648cf1406040ae2b43df	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82f3062e4ac73f89777fa501c7ea5495	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b249d3eeccebf091bc035f5e05ae750	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7060cf18473bdcada70f2a1dd0c21e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04db35af845995ab947c5aa8d6b77556	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3e8f3276627b595558dd562bcfe8a8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6116fa4781ee79d9793af292522da8f9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2dfbd50fc16e8350d441ae6fed924084	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98f851fd6685f690e5024910a67d2e9a	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
993c48a8617bfe82e3b72c2a6236c916	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4cbccc6d33287d516991dbfc7c6fa7d	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6d6638695b6b05e916e422090892dfb	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cea2f1fc8f8c02ad2dbb6e22e6d204e	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682403fcaa13f6697a599d433c30afdf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1be6730e816338dd13392533e15172d5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba77645ead7040da8430c3b964b4667d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a826a68b6a97c9d8293ce1c269fc0c8a	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e97f213b43667f37ba9b3f22a526fa8a	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0
36e011924c3a33cd8689d6692729201b	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	0	0	0
05f05587ad432be6cd5f49eb65215fa7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4165613703c47712dc7975c700dca0ca	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
2cecb3a1046e14ef8120c302c488a002	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0
3e40de488b7399df6d4c146812b6df65	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
072cd48c160eaeba86512aaf1732adff	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a69572306023a1fe21fb83b74e20f39	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc88d3b67ce88643232bf7e89a550164	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df7811ffe1a4811063e942b221bf5c66	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e4cb7cfebbdd5e5cb7f10acb9495bbb	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c53a0fad89fcdf04684722a4c4a7c703	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1c5847f9575fe28d547781a88bac31b8	0	0	0	0	0	0	0	0	5	4	0	0	0	6	0	0	0	0
f92db2f429f5b9fc24740a7eda939e0c	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	9	0
354b63b96fe71b979f6dcf7bcff22ec4	0	0	0	0	0	0	0	0	0	1	0	2	6	0	0	0	0	0
077144784792262a2a6fe9dec079a44b	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0
6d6b5f4f9c71cde3569dafdd80e12460	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0
e7d2baa7d6e7b84ac7ba8877ba5c3dec	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
c977d197def998673b7855e148d1e221	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34abd37445685e0ae48024282eac0aae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
809acd7b9a3c87f1f0922f00366a6344	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce7c4af5667878c31270bd86f98ba7e9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de6e3620754e02e90cc9115ee93fb4cd	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b95a8e4a02fe1be7e58d857a0e7463e3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82a820a1fcd3411227a3b22d23a7766c	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93a9b9ad861f7665ba561d4fec0a1cf8	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
e0343f6548206d446311191d53e7afb4	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0
880d1ad3b03b971c31e7723a94824594	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0
420387753a16f87265ed5de2d2a72f8c	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87b0a4a6466cb6d7069397a6d91d017f	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b85550c7a8fa780113e789518b0aab05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea5af814e10bf816a1b3cc699e15a0c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0b5c924f02dc0616ca29406278717c2	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b45ceb8be3eab6aa783c59916c6d7c7f	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0df3a9efa19d6b3efca92bf517729306	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2ce2ead658fcea1315e099e27a8fde3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4ebbd6e1956081d1a5f68a1f2d86ae6c	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb663e74025a8bf59511ea0d213c81f0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15791cf3663903cedc25ef3b897b2738	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea5e6bad3ffd43421d1f54ad1cc75e54	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bc3980d96344f311691c40fa4d14b85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06897cdddd977807232a9a943bdc4cd0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a0e9e94670f36beda0f1f2434526ed4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c0dcd831f45cacce7b00601eb8d22a4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0cd6e8626d18761bf329f2adf0690449	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b246aa53be7d269144d84dd7108b86ed	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a5ad404d31b11a8c875a15c55d8e305	0	0	0	0	0	0	0	0	5	0	4	0	3	0	0	3	0	0
de5c65dd74f05d31ebe236a76835c98d	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
3de58b27075fcc6cfd35c52e0363adf6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0
66653aabc317bfc7e67fcb60ed7b6331	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
b0a1d1ba532e2343aa79c1ad3ec0ef1e	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
2e166ce6aa0c0c43ff1246a86f9bd66b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
9b1c8c07e159cdaf5044e427ef4b92e7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f6e4c4d155e7255aa470a81e46599c6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266caea7d9455cfaaa5a7db4c45800aa	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8a59907b12b560f265bc950832f9f57	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91d47a65976dd918471eee6d496ed475	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae9b156e1e288cf1f830164e5b1a079a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05f5da82e2ac7bccfa0b76399a4f89a5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
942f571ee58da9e08b3ef72a1f4610cf	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
683b0d9810c0ef53919c2fddb829a071	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751aa8995cd62439f2d217d21931bb9c	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62fc7dbdae51eb31b039e935b5fa647e	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b07c178647eda3809800c3dbda6062cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a34b655214860709ebc455064068f2df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65c89625c456a074437ddc31f7cbb4b1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
093a06461e7f03256501b2f9cecfe045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7504c17993909d15aca746c2b375a781	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42853ff8b3c139e591a6ccd69114ecce	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d26a1d42b30097d501adcc77b60d08ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3dd727266e344f42db45e25cbfcdb637	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5208918e967b851f7801f0c8f2389de5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
071496af5a0cc8175128def0be817193	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
ff4d10af6c705417fb3e7c43f7d908ec	0	0	0	0	0	0	0	0	10	2	0	0	4	0	0	0	0	0
4ab694b0923ce51e976e1f930c315fde	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0
b8fca80ba2177e923059e95849b0b55f	0	0	0	0	0	0	0	0	0	5	0	1	0	3	0	0	0	0
6c0452afe06e62a9400eae6fca1aa3a1	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
0c041d9bed7c944235d865ef452c76c9	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
fabfd90ceea92e0371294913ef7aedf8	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0	0
110cfb84a3a31583659b4f3df6a0d8d2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f9ce355eef13d4b0e09817a3dbc674f	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a14f4b4bcc34cd0de53b473854c1051	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e3bc8108fcd89ec01958ec0f2a2be0c	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee08f2a327b333e1b51f4498ee564d1f	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de2f280cccbbac377fab0f3d56ba9868	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5207309f0f65a25ab279b5dd86076efe	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
844540635ea589f84f3557d2be7de7f4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e40521d063ce7645876192f8c683bc96	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6e29ed21ba01e32576dfcab1e387b6b	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
