SampleID	Phylum	Relative abundance (%)	TreatmentID	Site	Treatment	Soiltype	Compartments
BJXCK8	Firmicutes	0.89 	CK8	JX	CK	RSA	BS
BJXCK8	Gemmatimonadota	2.64 	CK8	JX	CK	RSA	BS
BJXCK8	Myxococcota	3.68 	CK8	JX	CK	RSA	BS
BJXCK8	Nitrospirota	1.16 	CK8	JX	CK	RSA	BS
BJXCK8	Alphaproteobacteria	6.27 	CK8	JX	CK	RSA	BS
BJXCK8	Gammaproteobacteria	6.77 	CK8	JX	CK	RSA	BS
BJXCK8	unclassified	0.32 	CK8	JX	CK	RSA	BS
BJXCK8	Others	2.82 	CK8	JX	CK	RSA	BS
BJXCK9	Abditibacteriota	0.01 	CK9	JX	CK	RSA	BS
BJXCK9	Acidobacteriota	16.52 	CK9	JX	CK	RSA	BS
BJXCK9	Actinobacteriota	10.82 	CK9	JX	CK	RSA	BS
BJXCK9	Bacteroidota	0.54 	CK9	JX	CK	RSA	BS
BJXCK9	Chloroflexi	43.25 	CK9	JX	CK	RSA	BS
BJXCK9	Deinococcota	0.01 	CK9	JX	CK	RSA	BS
BJXCK9	Firmicutes	0.87 	CK9	JX	CK	RSA	BS
BJXCK9	Gemmatimonadota	3.31 	CK9	JX	CK	RSA	BS
BJXCK9	Myxococcota	4.68 	CK9	JX	CK	RSA	BS
BJXCK9	Nitrospirota	1.24 	CK9	JX	CK	RSA	BS
BJXCK9	Alphaproteobacteria	6.75 	CK9	JX	CK	RSA	BS
BJXCK9	Gammaproteobacteria	7.95 	CK9	JX	CK	RSA	BS
BJXCK9	unclassified	0.42 	CK9	JX	CK	RSA	BS
BJXCK9	Others	3.62 	CK9	JX	CK	RSA	BS
BJXNPK1	Abditibacteriota	0.02 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Acidobacteriota	19.32 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Actinobacteriota	10.69 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Bacteroidota	0.25 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Chloroflexi	44.29 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Deinococcota	0.01 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Firmicutes	1.04 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Gemmatimonadota	1.79 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Myxococcota	2.60 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Nitrospirota	1.27 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Alphaproteobacteria	7.08 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Gammaproteobacteria	8.51 	NPK1	JX	NPK	RSA	BS
BJXNPK1	unclassified	0.38 	NPK1	JX	NPK	RSA	BS
BJXNPK1	Others	2.75 	NPK1	JX	NPK	RSA	BS
BJXNPK2	Abditibacteriota	0.02 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Acidobacteriota	20.85 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Actinobacteriota	12.41 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Bacteroidota	0.24 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Chloroflexi	40.85 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Deinococcota	0.00 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Firmicutes	1.42 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Gemmatimonadota	1.72 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Myxococcota	2.26 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Nitrospirota	0.84 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Alphaproteobacteria	7.89 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Gammaproteobacteria	8.07 	NPK2	JX	NPK	RSA	BS
BJXNPK2	unclassified	0.42 	NPK2	JX	NPK	RSA	BS
BJXNPK2	Others	3.01 	NPK2	JX	NPK	RSA	BS
BJXNPK3	Abditibacteriota	0.01 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Acidobacteriota	20.48 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Actinobacteriota	13.30 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Bacteroidota	0.26 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Chloroflexi	41.41 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Deinococcota	0.00 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Firmicutes	1.25 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Gemmatimonadota	2.15 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Myxococcota	2.02 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Nitrospirota	1.00 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Alphaproteobacteria	8.07 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Gammaproteobacteria	6.94 	NPK3	JX	NPK	RSA	BS
BJXNPK3	unclassified	0.25 	NPK3	JX	NPK	RSA	BS
BJXNPK3	Others	2.86 	NPK3	JX	NPK	RSA	BS
BJXNPK4	Abditibacteriota	0.00 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Acidobacteriota	16.52 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Actinobacteriota	12.60 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Bacteroidota	0.22 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Chloroflexi	51.50 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Deinococcota	0.01 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Firmicutes	1.30 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Gemmatimonadota	1.06 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Myxococcota	1.29 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Nitrospirota	0.72 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Alphaproteobacteria	6.15 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Gammaproteobacteria	6.69 	NPK4	JX	NPK	RSA	BS
BJXNPK4	unclassified	0.16 	NPK4	JX	NPK	RSA	BS
BJXNPK4	Others	1.77 	NPK4	JX	NPK	RSA	BS
BJXNPK5	Abditibacteriota	0.00 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Acidobacteriota	15.11 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Actinobacteriota	12.27 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Bacteroidota	0.20 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Chloroflexi	51.80 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Deinococcota	0.00 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Firmicutes	1.14 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Gemmatimonadota	1.48 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Myxococcota	1.50 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Nitrospirota	1.39 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Alphaproteobacteria	6.57 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Gammaproteobacteria	6.38 	NPK5	JX	NPK	RSA	BS
BJXNPK5	unclassified	0.18 	NPK5	JX	NPK	RSA	BS
BJXNPK5	Others	1.97 	NPK5	JX	NPK	RSA	BS
BJXNPK6	Abditibacteriota	0.00 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Acidobacteriota	18.93 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Actinobacteriota	12.34 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Bacteroidota	0.38 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Chloroflexi	47.33 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Deinococcota	0.01 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Firmicutes	1.35 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Gemmatimonadota	1.57 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Myxococcota	1.37 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Nitrospirota	0.70 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Alphaproteobacteria	7.32 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Gammaproteobacteria	6.11 	NPK6	JX	NPK	RSA	BS
BJXNPK6	unclassified	0.25 	NPK6	JX	NPK	RSA	BS
BJXNPK6	Others	2.35 	NPK6	JX	NPK	RSA	BS
BJXNPK7	Abditibacteriota	0.00 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Acidobacteriota	16.98 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Actinobacteriota	11.25 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Bacteroidota	0.29 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Chloroflexi	52.53 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Deinococcota	0.00 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Firmicutes	1.19 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Gemmatimonadota	1.71 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Myxococcota	1.51 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Nitrospirota	0.57 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Alphaproteobacteria	6.79 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Gammaproteobacteria	4.67 	NPK7	JX	NPK	RSA	BS
BJXNPK7	unclassified	0.21 	NPK7	JX	NPK	RSA	BS
BJXNPK7	Others	2.30 	NPK7	JX	NPK	RSA	BS
BJXNPK8	Abditibacteriota	0.01 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Acidobacteriota	18.67 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Actinobacteriota	13.90 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Bacteroidota	0.43 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Chloroflexi	45.53 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Deinococcota	0.00 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Firmicutes	1.31 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Gemmatimonadota	2.20 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Myxococcota	1.58 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Nitrospirota	0.83 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Alphaproteobacteria	5.94 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Gammaproteobacteria	6.90 	NPK8	JX	NPK	RSA	BS
BJXNPK8	unclassified	0.16 	NPK8	JX	NPK	RSA	BS
BJXNPK8	Others	2.52 	NPK8	JX	NPK	RSA	BS
BJXNPK9	Abditibacteriota	0.01 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Acidobacteriota	17.91 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Actinobacteriota	14.12 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Bacteroidota	0.42 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Chloroflexi	46.10 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Deinococcota	0.01 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Firmicutes	1.47 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Gemmatimonadota	2.30 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Myxococcota	1.72 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Nitrospirota	0.85 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Alphaproteobacteria	5.64 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Gammaproteobacteria	6.60 	NPK9	JX	NPK	RSA	BS
BJXNPK9	unclassified	0.20 	NPK9	JX	NPK	RSA	BS
BJXNPK9	Others	2.65 	NPK9	JX	NPK	RSA	BS
BJXNPKM1	Abditibacteriota	0.03 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Acidobacteriota	8.52 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Actinobacteriota	23.67 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Bacteroidota	0.84 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Chloroflexi	24.00 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Deinococcota	0.02 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Firmicutes	4.74 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Gemmatimonadota	5.69 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Myxococcota	2.58 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Nitrospirota	2.74 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Alphaproteobacteria	8.38 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Gammaproteobacteria	14.08 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	unclassified	0.23 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM1	Others	4.47 	NPKM1	JX	NPKM	RSA	BS
BJXNPKM2	Abditibacteriota	0.01 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Acidobacteriota	9.51 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Actinobacteriota	22.48 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Bacteroidota	1.60 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Chloroflexi	20.57 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Deinococcota	0.01 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Firmicutes	5.02 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Gemmatimonadota	4.59 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Myxococcota	2.99 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Nitrospirota	2.94 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Alphaproteobacteria	9.13 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Gammaproteobacteria	16.16 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	unclassified	0.29 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM2	Others	4.70 	NPKM2	JX	NPKM	RSA	BS
BJXNPKM3	Abditibacteriota	0.04 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Acidobacteriota	7.96 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Actinobacteriota	21.86 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Bacteroidota	3.81 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Chloroflexi	22.22 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Deinococcota	0.02 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Firmicutes	4.78 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Gemmatimonadota	5.91 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Myxococcota	3.10 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Nitrospirota	2.14 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Alphaproteobacteria	8.93 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Gammaproteobacteria	14.39 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	unclassified	0.22 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM3	Others	4.63 	NPKM3	JX	NPKM	RSA	BS
BJXNPKM4	Abditibacteriota	0.02 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Acidobacteriota	8.75 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Actinobacteriota	23.82 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Bacteroidota	1.37 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Chloroflexi	20.39 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Deinococcota	0.01 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Firmicutes	4.33 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Gemmatimonadota	4.83 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Myxococcota	3.19 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Nitrospirota	2.30 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Alphaproteobacteria	9.36 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Gammaproteobacteria	16.24 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	unclassified	0.21 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM4	Others	5.19 	NPKM4	JX	NPKM	RSA	BS
BJXNPKM5	Abditibacteriota	0.02 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Acidobacteriota	8.54 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Actinobacteriota	23.77 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Bacteroidota	1.17 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Chloroflexi	20.02 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Deinococcota	0.01 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Firmicutes	4.32 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Gemmatimonadota	5.45 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Myxococcota	3.15 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Nitrospirota	2.45 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Alphaproteobacteria	9.33 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Gammaproteobacteria	16.73 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	unclassified	0.22 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM5	Others	4.83 	NPKM5	JX	NPKM	RSA	BS
BJXNPKM6	Abditibacteriota	0.01 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Acidobacteriota	8.25 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Actinobacteriota	22.70 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Bacteroidota	1.38 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Chloroflexi	22.15 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Deinococcota	0.00 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Firmicutes	5.46 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Gemmatimonadota	4.36 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Myxococcota	2.88 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Nitrospirota	2.48 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Alphaproteobacteria	9.11 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Gammaproteobacteria	16.27 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	unclassified	0.27 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM6	Others	4.68 	NPKM6	JX	NPKM	RSA	BS
BJXNPKM7	Abditibacteriota	0.02 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Acidobacteriota	8.77 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Actinobacteriota	25.12 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Bacteroidota	0.71 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Chloroflexi	19.53 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Deinococcota	0.01 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Firmicutes	4.42 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Gemmatimonadota	4.50 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Myxococcota	3.05 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Nitrospirota	2.81 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Alphaproteobacteria	9.98 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Gammaproteobacteria	16.66 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	unclassified	0.17 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM7	Others	4.26 	NPKM7	JX	NPKM	RSA	BS
BJXNPKM8	Abditibacteriota	0.02 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Acidobacteriota	5.36 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Actinobacteriota	23.65 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Bacteroidota	2.48 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Chloroflexi	23.75 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Deinococcota	0.01 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Firmicutes	5.21 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Gemmatimonadota	6.66 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Myxococcota	3.08 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Nitrospirota	1.80 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Alphaproteobacteria	9.37 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Gammaproteobacteria	13.58 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	unclassified	0.20 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM8	Others	4.84 	NPKM8	JX	NPKM	RSA	BS
BJXNPKM9	Abditibacteriota	0.05 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Acidobacteriota	8.18 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Actinobacteriota	22.45 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Bacteroidota	1.83 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Chloroflexi	23.88 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Deinococcota	0.01 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Firmicutes	4.69 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Gemmatimonadota	3.81 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Myxococcota	3.23 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Nitrospirota	2.53 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Alphaproteobacteria	9.09 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Gammaproteobacteria	16.04 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	unclassified	0.22 	NPKM9	JX	NPKM	RSA	BS
BJXNPKM9	Others	4.00 	NPKM9	JX	NPKM	RSA	BS
BQYCK1	Abditibacteriota	0.01 	CK1	QY	CK	RSA	BS
BQYCK1	Acidobacteriota	15.63 	CK1	QY	CK	RSA	BS
BQYCK1	Actinobacteriota	24.49 	CK1	QY	CK	RSA	BS
BQYCK1	Bacteroidota	0.37 	CK1	QY	CK	RSA	BS
BQYCK1	Chloroflexi	26.82 	CK1	QY	CK	RSA	BS
BQYCK1	Deinococcota	0.00 	CK1	QY	CK	RSA	BS
BQYCK1	Firmicutes	1.26 	CK1	QY	CK	RSA	BS
BQYCK1	Gemmatimonadota	3.74 	CK1	QY	CK	RSA	BS
BQYCK1	Myxococcota	3.87 	CK1	QY	CK	RSA	BS
BQYCK1	Nitrospirota	1.72 	CK1	QY	CK	RSA	BS
BQYCK1	Alphaproteobacteria	9.53 	CK1	QY	CK	RSA	BS
BQYCK1	Gammaproteobacteria	8.63 	CK1	QY	CK	RSA	BS
BQYCK1	unclassified	0.23 	CK1	QY	CK	RSA	BS
BQYCK1	Others	3.71 	CK1	QY	CK	RSA	BS
BQYCK2	Abditibacteriota	0.00 	CK2	QY	CK	RSA	BS
BQYCK2	Acidobacteriota	12.51 	CK2	QY	CK	RSA	BS
BQYCK2	Actinobacteriota	24.02 	CK2	QY	CK	RSA	BS
BQYCK2	Bacteroidota	0.80 	CK2	QY	CK	RSA	BS
BQYCK2	Chloroflexi	27.74 	CK2	QY	CK	RSA	BS
BQYCK2	Deinococcota	0.01 	CK2	QY	CK	RSA	BS
BQYCK2	Firmicutes	1.63 	CK2	QY	CK	RSA	BS
BQYCK2	Gemmatimonadota	5.17 	CK2	QY	CK	RSA	BS
BQYCK2	Myxococcota	4.19 	CK2	QY	CK	RSA	BS
BQYCK2	Nitrospirota	1.38 	CK2	QY	CK	RSA	BS
BQYCK2	Alphaproteobacteria	8.79 	CK2	QY	CK	RSA	BS
BQYCK2	Gammaproteobacteria	9.33 	CK2	QY	CK	RSA	BS
BQYCK2	unclassified	0.22 	CK2	QY	CK	RSA	BS
BQYCK2	Others	4.21 	CK2	QY	CK	RSA	BS
BQYCK3	Abditibacteriota	0.01 	CK3	QY	CK	RSA	BS
BQYCK3	Acidobacteriota	13.34 	CK3	QY	CK	RSA	BS
BQYCK3	Actinobacteriota	23.62 	CK3	QY	CK	RSA	BS
BQYCK3	Bacteroidota	0.93 	CK3	QY	CK	RSA	BS
BQYCK3	Chloroflexi	29.30 	CK3	QY	CK	RSA	BS
BQYCK3	Deinococcota	0.01 	CK3	QY	CK	RSA	BS
BQYCK3	Firmicutes	1.22 	CK3	QY	CK	RSA	BS
BQYCK3	Gemmatimonadota	5.19 	CK3	QY	CK	RSA	BS
BQYCK3	Myxococcota	3.43 	CK3	QY	CK	RSA	BS
BQYCK3	Nitrospirota	1.46 	CK3	QY	CK	RSA	BS
BQYCK3	Alphaproteobacteria	8.90 	CK3	QY	CK	RSA	BS
BQYCK3	Gammaproteobacteria	9.21 	CK3	QY	CK	RSA	BS
BQYCK3	unclassified	0.21 	CK3	QY	CK	RSA	BS
BQYCK3	Others	3.15 	CK3	QY	CK	RSA	BS
BQYCK4	Abditibacteriota	0.00 	CK4	QY	CK	RSA	BS
BQYCK4	Acidobacteriota	14.07 	CK4	QY	CK	RSA	BS
BQYCK4	Actinobacteriota	24.18 	CK4	QY	CK	RSA	BS
BQYCK4	Bacteroidota	0.37 	CK4	QY	CK	RSA	BS
BQYCK4	Chloroflexi	24.97 	CK4	QY	CK	RSA	BS
BQYCK4	Deinococcota	0.00 	CK4	QY	CK	RSA	BS
BQYCK4	Firmicutes	1.31 	CK4	QY	CK	RSA	BS
BQYCK4	Gemmatimonadota	5.38 	CK4	QY	CK	RSA	BS
BQYCK4	Myxococcota	3.93 	CK4	QY	CK	RSA	BS
BQYCK4	Nitrospirota	1.58 	CK4	QY	CK	RSA	BS
BQYCK4	Alphaproteobacteria	9.45 	CK4	QY	CK	RSA	BS
BQYCK4	Gammaproteobacteria	10.61 	CK4	QY	CK	RSA	BS
BQYCK4	unclassified	0.15 	CK4	QY	CK	RSA	BS
BQYCK4	Others	3.99 	CK4	QY	CK	RSA	BS
BQYCK5	Abditibacteriota	0.01 	CK5	QY	CK	RSA	BS
BQYCK5	Acidobacteriota	13.72 	CK5	QY	CK	RSA	BS
BQYCK5	Actinobacteriota	25.65 	CK5	QY	CK	RSA	BS
BQYCK5	Bacteroidota	0.23 	CK5	QY	CK	RSA	BS
BQYCK5	Chloroflexi	27.86 	CK5	QY	CK	RSA	BS
BQYCK5	Deinococcota	0.00 	CK5	QY	CK	RSA	BS
BQYCK5	Firmicutes	1.29 	CK5	QY	CK	RSA	BS
BQYCK5	Gemmatimonadota	4.40 	CK5	QY	CK	RSA	BS
BQYCK5	Myxococcota	3.36 	CK5	QY	CK	RSA	BS
BQYCK5	Nitrospirota	1.63 	CK5	QY	CK	RSA	BS
BQYCK5	Alphaproteobacteria	9.07 	CK5	QY	CK	RSA	BS
BQYCK5	Gammaproteobacteria	9.88 	CK5	QY	CK	RSA	BS
BQYCK5	unclassified	0.13 	CK5	QY	CK	RSA	BS
BQYCK5	Others	2.76 	CK5	QY	CK	RSA	BS
BQYCK6	Abditibacteriota	0.00 	CK6	QY	CK	RSA	BS
BQYCK6	Acidobacteriota	12.20 	CK6	QY	CK	RSA	BS
