,aDC,B cells,CD8 T cells,Cytotoxic cells,DC,Eosinophils,iDC,Macrophages,Mast cells,Neutrophils,NK CD56bright cells,NK CD56dim cells,NK cells,pDC,T cells,T helper cells,Tcm,Tem,TFH,Tgd,Th1 cells,Th17 cells,Th2 cells,TReg
TCGA.F5.6864.01A.11R.1928.07,-0.0893690114899173,-0.214020071249825,0.284581834588558,-0.0138242831653519,-0.0477187590904726,0.0905412333245233,0.109293245968928,0.158910508234969,-0.106049093764333,-0.0907548003472628,0.0828148172146341,0.0264258182376065,0.175145454558647,0.26791277258567,-0.037369773264704,0.274200510189466,0.0521187568198417,0.196200015845311,-0.0189355923718118,-0.0461875552853277,-0.0100921742924955,-0.118884764687045,0.0196374524673005,-0.0686915887850467
TCGA.AG.A01J.01A.01R.A00A.07,-0.127817175959593,-0.231491694484422,0.274605239719094,-0.0201369219211053,-0.135397167572206,0.075199224863501,0.0685312437325789,0.053408321243432,-0.108350840713131,-0.135896661620114,0.0788802588158429,0.112953228012479,0.122587058023864,0.275155763239875,-0.0275546849064464,0.235648535082397,0.0440611474615544,0.144697664450809,-0.0495039407079445,-0.0669919075617203,-0.00870204603337946,0.0790623767710612,0.0262613875671799,-0.0884735202492212
TCGA.EI.6883.01A.31R.1928.07,0.008989540678368,-0.188521324321355,0.269330600918478,0.0484047487702702,-0.102297421440286,0.0369644528229322,0.0745426300533278,0.098794442022243,-0.173461001699933,-0.0724556667967121,0.111808326937124,0.0838809990789718,0.154634414535216,0.245638629283489,0.0199075720055655,0.260770083164305,0.0756632937085691,0.162851839500581,-0.0294845413702161,-0.0764465277239841,0.0207361479286002,0.092578180692258,0.0508543153333276,-0.126947040498442
TCGA.DY.A1H8.01A.21R.A155.07,-0.0907265457570156,-0.248150390265985,0.298272920981822,-0.0773848230347039,-0.18047181966171,0.0561029634669807,0.00627660334001,-0.0615720893373703,-0.258526307632636,-0.15161675581292,0.0334000973227572,0.0464014780298092,0.121683251060991,0.00560747663551402,-0.0417700354255291,0.260797405304334,0.059629210415263,0.151780950085159,-0.0365074953467068,-0.12902041055999,-0.0542407664723832,-0.0377303307293797,0.0650565449244868,-0.220249221183801
TCGA.G5.6233.01A.11R.1736.07,0.0248988771701646,-0.200353067779087,0.281729403591851,-0.101355014208345,-0.112153452619083,0.0676329035579286,0.0892357711193702,0.139881117745301,-0.0710382762745445,-0.101994401708103,0.103689354952576,-0.064650380654788,0.113779592106848,0.251246105919003,-0.0588432480128969,0.29886772026829,0.0588178497465035,0.159200645254875,-0.0595914715279792,-0.0762226543281441,0.0253122004840678,-0.0460617421053153,0.068629001571327,-0.104828660436137
TCGA.AG.A00H.01A.01R.A00A.07,-0.0586924738746215,-0.233603247122565,0.24082625418147,-0.125821130022956,-0.0754612993505463,0.0838754489544857,0.104976594423401,0.107493601818614,-0.135330348612115,-0.147058958078504,0.141227582117003,0.0329782050033383,0.188578768251614,0.26993769470405,-0.091178650764578,0.2225842288836,0.0443985939635553,0.161271499775612,-0.0512230200917878,-0.0756998784744253,-0.00765416131224362,-0.105985343172542,0.016093100632847,-0.146028037383178
TCGA.AG.A025.01A.01R.A00A.07,-0.117536059652383,-0.236536542894246,0.290398822768182,-0.0617388577702818,-0.11037939780614,0.0716916233369777,0.0881495381751706,0.0623739150858154,-0.12356413730194,-0.118069800066278,0.134268501432236,0.124505451026313,0.152910625951866,0.406386292834891,-0.0489186225873409,0.2690736005274,0.0395840680981193,0.144334282090679,-0.0347522557372658,-0.0979521499279204,-0.0362189093955049,0.0415491053318339,0.0489442839394573,-0.0495327102803738
TCGA.AG.3878.01A.02R.0905.07,0.0688607483616788,-0.159116362165763,0.304780480024059,0.107191141496774,0.0386771794235326,0.137275100197852,0.172056309511728,0.156777026552287,-0.0252134770415991,0.0164318989804454,0.0785448676402403,0.156707492814085,0.205953037154799,0.2351246105919,0.0661626827148266,0.177467158489663,-0.00617856057152695,0.207247036371733,0.0254250560341541,-0.131174772007816,0.0103303076956272,0.094913449129958,-0.0167535219968718,0.183333333333333
TCGA.AH.6547.01A.11R.1830.07,0.0254937093583581,0.0270023580835187,0.311290413812028,0.0893557829049049,0.124617097018462,0.131757801514782,0.16531021946991,0.256578140621295,0.0368951880077859,-0.0584439724060303,0.0270975531493956,0.0343071845631964,0.141669232128761,0.410747663551402,0.138225528098797,0.295831697201859,0.0760817680154941,0.184694208368254,0.0486482982164122,-0.041068640923481,0.0398882359760192,0.0640095986860547,0.00837377556507364,0.0715732087227414
TCGA.AG.3582.01A.01R.0821.07,0.022417716071659,-0.188895242699419,0.249631066282003,-0.0539833075988367,-0.0280643107515685,0.0753105304367162,0.0991138124801866,0.142836867824551,-0.095160545671821,-0.0829852944154451,0.0293412853874254,0.0852430717653223,0.154954952352728,0.239953271028037,-0.00241486432283926,0.275954187369763,0.0363526796243186,0.15157764262728,-0.026155762112644,-0.0635884789310861,-0.00570682341483508,0.00860051142086308,0.037308731370231,-0.0727414330218069
TCGA.AF.A56N.01A.12R.A39D.07,-0.0393065709089459,-0.219670684430305,0.279877329700143,-0.0779037050091404,-0.13679047644537,0.0702713167284191,0.0492873185933611,0.102839488519662,-0.178014604355822,-0.119852135520831,0.0795216468457747,0.127108945234822,0.156887238930304,0.314252336448598,-0.00389776135698449,0.288662309714809,0.0670453874657154,0.152704160704316,-0.0343452642874347,-0.0522783068440077,0.00191336968241649,-0.0685536066764596,0.0570968022021462,-0.0256230529595016
TCGA.AG.3587.01A.01R.0821.07,0.0392095862940932,-0.240390143077765,0.267888172210018,-0.0414337037668845,-0.115036994458763,0.0908317521213773,0.106534251681501,0.0962406579414991,-0.171129081136453,-0.138792184798406,0.118879663784053,0.115470684461934,0.166878434631289,0.084190031152648,0.00389541411903413,0.234887611718054,0.00351068335982977,0.157271919352699,-0.0510270635906583,-0.0776145168722292,-0.00796442603882144,-0.066444623419506,0.0194344276410834,0.0173676012461059
TCGA.AF.A56L.01A.31R.A39D.07,-0.0107284459291034,-0.230234870046656,0.298417406923268,-0.0913145030370051,-0.0953628922277719,0.0581014241798432,0.0595262232035864,0.0968639055837791,-0.147917510436689,-0.166178408637043,0.02224643853183,0.0414650422477955,0.15846025739861,0.0896417445482866,-0.0769427784885946,0.284387658293056,0.0705646913343883,0.153371015603868,-0.0632650080985579,-0.0836858373807531,-0.021619063536364,-0.173582088223044,0.0300829647803553,-0.076791277258567
TCGA.CI.6621.01A.11R.1830.07,0.0333162760894165,-0.212170552402494,0.273140590649662,0.0062847279695406,-0.0579560885233363,0.0483042635748978,0.0668599335685085,0.180672341765059,-0.0981362478287572,-0.00204933860993914,-0.0327041579725877,0.102316824690473,0.138214471920192,0.426713395638629,0.025154582638261,0.308179554383275,0.0581842021406821,0.169188021973134,-0.0295488680056153,-0.0469101296542908,0.0389471640977896,-0.0568355048771337,0.0658292794516879,0.0535046728971963
TCGA.AG.3584.01A.01R.0821.07,0.0400182459376754,-0.211942677234634,0.272784916524446,-0.0159281513907944,-0.0401824164256503,0.0709195226930043,0.139029555911908,0.163633145155654,-0.0886301028062727,-0.0689544165432547,0.0643545750638959,0.0616845955824202,0.145028588046149,0.359267912772586,-0.0110003091847708,0.245488280705253,0.0125339259830493,0.169773122569638,-0.0522187242560102,-0.011374218101076,-0.00541454265820237,-0.0372978004200593,0.0610350469747377,0.0907320872274143
TCGA.AF.3400.01A.01R.0821.07,0.12131725347854,-0.257671191232683,0.294240985739277,0.0592503073371052,0.282940177834774,0.0809837856978384,0.203341379639523,0.355060330811582,-0.114380095231304,0.348761953748244,0.0929852916589938,0.0220366628754381,0.157571862666882,0.478271028037383,-0.0194767700113561,0.245804163092103,0.00270236350467305,0.201803606800749,-0.0154107209301152,-0.00552620211654011,0.109944173841626,-0.115153801237289,0.0652025460794372,0.0286604361370717
TCGA.AG.A014.01A.02R.A002.07,-0.0838521703074578,-0.250476824526528,0.288350731728954,-0.129915383841226,-0.161947167830931,0.0653533817310499,0.081227525523453,0.0804711777127039,-0.164006169991608,-0.0559554235930447,0.0686250683912766,0.0465019942208049,0.136878754986589,0.0883177570093458,-0.104090485501269,0.262679103836096,0.0679119869117402,0.177263787219942,-0.0908229378376088,-0.0554042441886502,-0.0516362246570257,0.000965922681228756,0.025724680554969,-0.142757009345794
TCGA.AG.A026.01A.01R.A00A.07,-0.160487656288468,-0.278222694557536,0.276544972061629,-0.0970590619709153,-0.199968588424359,0.111005812406297,0.04617567995433,0.0379700194837577,-0.152094342364747,-0.157752322135185,0.0858324401584037,0.0991524667279193,0.200802933049511,0.117211838006231,-0.146985740107516,0.229269436121961,0.0512023166712408,0.16438690270294,-0.0489284429475118,-0.054343347840081,-0.0665007450330268,-0.143572115636485,-0.00964894799130654,-0.224532710280374
TCGA.AH.6643.01A.11R.1830.07,-0.0688501143017701,-0.24457831628329,0.26831133101138,-0.116815992112517,-0.245717700119697,0.0746027363623357,0.00899670227630614,0.100632180154905,-0.0955831112554075,0.01739591834143,0.0997768035576991,0.0165471085534591,0.176924647545074,0.222585669781932,-0.0397700536648649,0.300091266037227,0.109550673186823,0.149481707644096,-0.0732096521889387,-0.039897158387526,0.0138506664674402,0.057862822713854,0.0238047601202379,-0.264485981308411
TCGA.AG.3592.01A.02R.1736.07,0.0557877191764982,-0.192547896806901,0.269174594189867,-0.0518211131747572,-0.0276316043336751,0.0508214701270037,0.0527738068252734,0.120655698426845,-0.130111567670826,-0.0902789251021846,-0.0302053751102228,0.0359999745389296,0.132320072971201,0.260202492211838,-0.00214365437031083,0.297231649796079,0.0547899203815028,0.156941800178603,-0.0330019465726576,-0.0554226276836962,0.0173989891786922,-0.0416128653301179,0.063694126931473,-0.00280373831775701
TCGA.AF.2691.01A.01R.0821.07,0.038741559667123,-0.192785513086016,0.319449758304835,0.0909075245693883,-0.0654419799605416,0.12191820544542,0.134114254341446,0.166336878791439,-0.109087012898714,-0.0399687749003299,0.100702895443713,0.0399354347285028,0.141997462347046,0.153115264797508,0.101563540738108,0.289240256227282,0.0551296109333044,0.165952745967899,0.000605362403940174,-0.0676372187843917,0.0432004656629198,0.070944549440165,0.0315728415653926,-0.0342679127725857
TCGA.AG.3999.01A.01R.1119.07,-0.137174596216105,-0.241709435605032,0.27302077285253,-0.102439773935536,-0.0879910575849709,0.0973929437122239,0.108622195641567,0.0930736641849106,-0.0606173734207026,-0.049293947358804,0.0689325273387049,0.0702060401687285,0.188618505936893,0.200077881619938,-0.0728947195643675,0.291140951551571,0.0504217627194373,0.185655672864812,-0.0557380725847876,-0.0770822703281499,-0.0273426023217627,-0.0821090887721047,-0.00753003087162545,-0.10708722741433
TCGA.EI.6885.01A.11R.1928.07,0.0629965825151046,-0.217936259983824,0.280261740122692,0.019963288038152,0.0507243389823307,0.0359101985028825,0.119384629697557,0.215399691108104,-0.101658946751328,0.0292098171637233,0.0847550769880877,0.107225222226121,0.181077975094441,0.173208722741433,-0.00621053328058322,0.299198896844046,0.0801678406435852,0.169862642908153,0.00897968978779876,-0.0772709160366956,0.0926967686992735,0.000586756615862448,0.0262360036499604,0.0207943925233645
TCGA.AF.2690.01A.02R.1736.07,0.172699391182002,-0.138572094662505,0.314649993688353,0.132525721643522,0.322722354084925,0.113589450246273,0.257886188234199,0.348939463560336,0.0636498852478871,0.0489744128629205,0.106043858119751,0.106800208839659,0.188611397541757,0.375311526479751,0.186448382346902,0.286291979766785,0.0376152062228674,0.220646318957377,0.00516879214894866,-0.0329553876323424,0.108498897438403,-0.0706422960636247,0.0251926739820162,0.17196261682243
TCGA.AG.3586.01A.02R.0821.07,0.0135476339312092,-0.250591365162844,0.271137553989551,-0.0189912716243513,-0.0947810779385102,0.0704537246123135,0.125997774738219,0.0876963787269442,-0.0967937796433847,-0.100344114373722,0.105771025099196,0.0968399236819156,0.128686286508914,0.0207943925233645,-0.024839564626376,0.2760790662265,0.0306152602427249,0.100293296312241,-0.0363339851217479,-0.0615969323049609,0.0387361924341472,-0.11040592107571,0.049316908077934,-0.0279595015576324
TCGA.DY.A1DE.01A.11R.A155.07,0.127420130962093,-0.226529693838707,0.278362554348287,-0.042305475353827,-0.0849654623988141,0.0802695758255096,0.0559158419347274,0.152143936039598,-0.188678517683021,-0.198279198490588,0.0016934767615739,-0.00211622209477829,0.157791555055111,0.151557632398754,-0.0502705800645079,0.288142892410335,0.0422880424533053,0.193397283276289,-0.0326731487435363,-0.0760886716843351,-0.00940963980931823,-0.0568200790432401,0.0456985518359916,-0.0411214953271028
TCGA.AF.2692.01A.01R.0821.07,-0.0629363717216336,-0.237405247106547,0.275926045141961,-0.0693175934436844,-0.0474695849648121,0.118669843056605,0.10491069881501,0.0868792963902968,-0.129081602758912,-0.0963696222999388,0.12268136912255,0.00157020527275359,0.160780684957336,0.16316199376947,-0.000816116532752999,0.283438942615003,0.0658189122204154,0.159607016768533,-0.0541208646086293,-0.059176541243994,0.0133781179679239,-0.0423958427269559,0.0432326152367167,-0.125856697819315
TCGA.AG.A023.01A.01R.A00A.07,-0.0949029816496195,-0.15820270175473,0.293782024243563,-0.0555393217392046,-0.0599473462135118,0.0645641563888137,0.0902990452428393,0.0941465242992176,-0.107825805602697,-0.100235575397958,0.0937742994473373,0.124758317873973,0.17073049758344,0.430295950155763,0.0237803946650669,0.233187066795356,0.040863505901341,0.161837213982052,-0.0103460386560344,-0.0929757885409986,0.0853430104159561,-0.0423333608486159,0.0148238202353591,0.160280373831776
TCGA.EI.7004.01A.11R.1928.07,-0.0883791810837182,-0.187940285253438,0.288642880209201,-0.0789089769862962,0.0683950504422715,0.0948941131839063,0.179837241013629,0.308244664479992,0.0207097529205037,0.0160223332935552,0.0465073306780815,0.0188756855316616,0.198251214136429,0.497274143302181,-0.0395513617170723,0.277451113068658,0.046456088336169,0.229125275245575,0.0380503165385441,-0.00684275655231681,0.0445076285725551,-0.194013786330698,0.0653234234042426,-0.100311526479751
TCGA.F5.6811.01A.11R.1830.07,0.0383928247841729,-0.20668186645116,0.246895802105383,-0.0658632449443101,-0.0873087787747384,0.0750408558875546,0.0906690734551994,0.235242866874275,-0.105790669967718,-0.116388659442181,-0.00168039725778617,0.0690750987239791,0.149762811155353,0.29595015576324,-0.0171026565998397,0.286760688702301,0.0614027142997857,0.159763525291068,-0.015122446956782,-0.0384857084108306,0.00387354500890998,-0.0934218811800008,0.0138525225811323,0.060202492211838
TCGA.AG.3611.01A.01R.0826.07,-0.0691700539208168,-0.199942213650265,0.220931195673816,-0.0248333188661755,-0.110718928828689,0.111077322312608,0.123925810318373,0.0589658030857661,-0.104773006723934,-0.130122719368272,0.0115138901996125,-0.00845242110866107,0.0989645754185397,0.406542056074766,0.0251734468835485,0.278757292562035,0.0439126338532565,0.156595829993619,-0.0302930038830462,-0.078284126409599,-0.0331537842030585,0.0427408671218741,0.062911353392436,-0.216121495327103
TCGA.AG.A002.01A.01R.A002.07,-0.0751942611838496,-0.237658095987465,0.276685611086733,-0.0994733394315261,-0.145233137695726,0.0672096248222897,0.0984574274929983,0.0217023317500309,-0.0975483961357798,-0.0885971160410509,0.0712710874713648,-0.0225667167534859,0.148728225185413,0.0851246105919003,-0.139696165630252,0.285036538041048,0.0711805290350897,0.152195113126243,-0.0575964095414463,-0.0621092485625394,-0.0467108042381537,0.133257422471452,0.082705002352294,-0.251713395638629
TCGA.AG.3883.01A.02R.0905.07,0.103320070750146,-0.263091334940935,0.310439363378692,0.0584751707872573,0.103626826681824,0.0585004906193616,0.165027927236881,0.174120282156792,-0.0603552246797822,0.0251598685173094,0.100756905034071,0.14917234803638,0.201408962053391,0.378660436137072,-0.00758723991683591,0.205215542458751,-0.0292765615883317,0.152407937489664,-0.0556687158233586,-0.0886241254188209,0.0759000095636179,-0.0376676023195275,-0.0169907491165008,0.217523364485981
TCGA.DC.4749.01A.01R.1736.07,-0.0371619301814644,-0.190029187673833,0.278997753979229,-0.140476095220062,-0.134867404270841,0.0607007068532633,0.0199533354573651,0.0566866300085877,-0.217728989498674,-0.136534102420637,0.0578925381543944,0.0639012073208574,0.119884736190766,0.126323987538941,-0.0786452991918803,0.292000649495695,0.0581083516909449,0.126125188569755,-0.0577758463226,-0.0635713472048309,-0.0164231390907451,-0.0128612395448276,0.0531127982098989,-0.152258566978193
TCGA.DC.6681.01A.11R.A32Z.07,-0.0950045007767036,-0.225148512217424,0.280034668951901,-0.0935215407129419,-0.121056151802752,0.130488334855494,0.0927278923556683,0.0916737342657476,-0.0923938155994368,-0.132353356542548,0.109086078110819,0.0518656915342079,0.16069922299211,0.297352024922118,0.011611731534521,0.252177920828762,0.0401949369921817,0.183005888843025,-0.0314739740086887,-0.0536035166736399,0.0323244424527058,-0.00491062706450791,0.0320435241382924,-0.110436137071651
TCGA.AG.A02X.01A.01R.A00A.07,-0.0201629009630627,-0.206435110723452,0.282547871857401,-0.0493715778825068,-0.126659902761775,0.0617019716371005,0.0486065134517502,0.0260250799743237,-0.18405802005525,-0.134540050415518,0.173125967832693,0.0026622928207446,0.124733629065986,-0.0923676012461059,-0.0698536230332194,0.265915107213092,0.0814374414123085,0.129320867035325,0.0108738986772953,-0.115595065689305,-0.0212838291179058,-0.0363714229254994,0.0841585905779766,-0.114563862928349
TCGA.EF.5830.01A.01R.1660.07,0.0395613488352758,-0.246114286384068,0.293346871981675,0.0294847455829163,-0.165717048979938,0.0727790930001529,0.0996180913279899,0.0770135332721357,-0.215535849326664,-0.144974735026013,0.0140015576593798,0.0935909898972806,0.129918600101688,0.0345015576323988,-0.0322014056750774,0.309295208170004,0.0595675098044502,0.110112701477144,-0.0282874432577154,-0.0460675495837927,0.00728918215441038,-0.049737189363895,0.0339533977674318,-0.175545171339564
TCGA.EI.6512.01A.11R.1736.07,0.0796701228157615,-0.223943947406853,0.265444079491037,-0.0621839545874903,-0.0835544544010135,0.087434285422488,0.0381466863951363,0.0896917089537148,-0.106921702033222,-0.0519558070709209,0.0524526482016011,0.0280705135132341,0.113685771712476,0.237772585669782,-0.0557762988768578,0.302722209755491,0.087222723874184,0.123907359579462,-0.0524517863567498,-0.0500352946822819,0.0059258890115337,-0.0606818677819171,0.0783806530805051,-0.0998442367601246
TCGA.CI.6620.01A.11R.1830.07,-0.0433577742942854,-0.182276981430043,0.274235733041644,-0.0398273577491687,-0.0485830858789763,0.0526196060631071,0.0817013284141611,0.104566847530283,-0.0812054007467824,-0.0752660899836078,0.0806272296427755,0.00904167206698544,0.163799634743861,0.128660436137072,-0.0124529330284137,0.319028151711117,0.092278971744476,0.153900499777353,-0.0285037896268763,-0.0231843191104816,-0.0749662589336796,-0.0203189280662321,0.0891621671419887,-0.0697040498442368
TCGA.AG.3898.01A.01R.1119.07,0.121066399083045,-0.23959491446158,0.272062102336289,-0.0469352173346256,-0.0847419173161113,0.0493226250821618,0.0395697069992913,0.147579175236369,-0.137221728830962,0.0210248481991792,0.0393706641435298,0.038187951672923,0.130305384244333,0.292211838006231,-0.0299080310744893,0.276700281666694,0.0549121344034325,0.171711772614227,-0.0807088153873181,-0.0489533213649864,0.00340227582162917,-0.105795732567949,0.0498043747614723,-0.0670560747663552
TCGA.AH.6644.01A.21R.1830.07,-0.000390642777765605,-0.205167302611592,0.319079868530205,-0.0778182238261378,-0.0601271512676925,0.0776917143898259,0.0787579593486498,0.154169221829392,-0.0822850014942736,-0.0677785777163366,0.0935460261679601,0.0297541873565614,0.180099905881652,0.150389408099689,0.0123101449181906,0.292411050308623,0.0962642505599351,0.15670547447666,-0.00368497478545555,-0.0415355856370158,0.0325919512251585,-0.122657571742455,0.0365557508217953,0.00280373831775701
TCGA.DC.6157.01A.11R.1660.07,-0.0193443732375794,-0.191010597913176,0.279500709447603,-0.11643540296424,-0.141672302113241,0.0690269525060307,0.0828487306225451,0.0630073424075675,-0.166425153802852,-0.141377959809543,0.0389122241202869,0.0486447639236149,0.146676565021718,0.145560747663551,-0.0421079884368183,0.294642585521206,0.0923114235573401,0.189467006947611,-0.00719605973078434,-0.103837725968592,-0.0225015947384864,-0.121420141710238,0.0232289072934022,-0.0693146417445483
TCGA.EI.6506.01A.11R.1736.07,0.0512092634222902,-0.164545388896394,0.278204545325369,-0.0180935732579598,0.0232102050960593,0.103881966806466,0.0713082326191045,0.118647871385131,-0.0185894200065459,-0.0567118435617621,0.021199565608611,0.0815137401612033,0.126423778436549,0.325467289719626,-0.0209928802892389,0.286448860686497,0.0534142725757513,0.154679738115093,-0.0375409542316229,-0.0465577878240769,0.000139104338853062,0.0415509792609209,0.042350952047689,-0.0397196261682243
TCGA.AG.4008.01A.01R.1119.07,-0.0348096080691131,-0.241445605065351,0.281614641513703,-0.0522103941062981,-0.0339222312692987,0.0434194568750346,0.116223560170528,0.176441733953933,-0.068250189462162,-0.0294550655089043,0.077165546289322,0.0715692486943574,0.149367611539598,0.339330218068536,-0.050743382466808,0.271882495363455,0.0385149683040729,0.148956959841093,-0.0277255954239776,-0.0529706202160003,0.0211756805390115,-0.024224480944086,0.00944297233673987,-0.148052959501558
TCGA.DC.5869.01A.01R.1660.07,-0.0522596611269542,-0.200852538896817,0.280187079288624,-0.107100535815977,-0.0920911160939307,0.0563098088492355,0.0679394484882833,0.0874829487594186,-0.182559915615017,-0.178817921873605,-0.0402679304557956,0.0566744294031304,0.12132134259823,0.0912772585669782,-0.0323943577160274,0.312709489057583,0.07126617333703,0.165643769938447,-0.0385247526374628,-0.0461719673682164,-0.00692630518043501,-0.129830962924225,0.0575447770107517,-0.0672118380062305
TCGA.DC.6154.01A.31R.1928.07,-0.199224407489915,-0.239635002307878,0.27291395664969,-0.0712659371290226,-0.177756026458888,0.0837293157031568,0.0585706637475859,0.0732260973010752,-0.202410182027185,-0.106732864526214,0.00727454036531626,0.131077830327653,0.158197328189263,0.502102803738318,-0.1220611555441,0.270878373786895,0.0812310767568909,0.210107487201515,-0.0668561662582479,-0.0748480737246345,-0.0643895779107821,-0.116053640612382,-0.0257171119612378,-0.252647975077882
TCGA.EI.6882.01A.11R.1928.07,0.0820020141684142,-0.177799381271016,0.289580948681998,-0.000923975657065511,-0.106079263829475,0.0925249389260794,0.0892063921124287,0.123861533022659,-0.0876461231861888,-0.0582542469465517,0.0983037245971614,0.0108322235321916,0.119295434909627,0.09797507788162,-0.00765179585558853,0.338288668497372,0.101552568239527,0.16116580535003,-0.0188659571916244,0.000395915120140967,0.0356792263113288,0.0183342348986774,0.114863788199792,-0.169470404984424
TCGA.CI.6619.01B.11R.1830.07,0.0946616116153462,-0.176862430745479,0.286330567440781,-0.0460471077853459,-0.0409992581521182,0.030414755971306,0.0717236240105657,0.114471835368518,-0.0423839257476748,-0.00872820735637798,0.0733801809318973,0.0217474834134721,0.1369520540095,0.296573208722741,-0.0169151889425957,0.300665920742536,0.0712909889655691,0.159704352712366,-0.0167924897683781,-0.0560308620504728,-0.0307749276147299,-0.022789855279977,0.0655318194471758,-0.0545171339563863
TCGA.AG.3593.01A.01R.0821.07,0.0243543097223627,-0.175258706312722,0.260409100961331,-0.0162795460153456,-0.0019903970316501,0.0784170249315281,0.110890754444354,0.117691713958851,-0.140156623782684,-0.0615951873104542,-0.030976438793799,0.0552509104492485,0.13675079222762,0.197274143302181,0.0666091215271577,0.307246603267642,0.0557967077469251,0.161804395430546,-0.0190553814890721,-0.0805055360642291,-0.0270149351208949,0.111609658453544,0.0531413423684005,-0.0403426791277259
TCGA.CI.6623.01B.11R.1830.07,-0.0706094003171663,-0.243430369443855,0.241407847376919,-0.0984193663951052,-0.120667793803997,0.0479632583281901,0.0486255027313783,0.111019439350425,-0.158453029927795,0.0566419188847514,0.0636999787303131,0.0823599382376801,0.139603443698667,0.312694704049844,-0.035293403975399,0.323886247470425,0.092749724369109,0.180388761261646,-0.0474844377053806,-0.0465595042513757,-0.0421807232725958,-0.0649108083860014,0.0822825281272963,-0.113707165109034
TCGA.DY.A1DG.01A.11R.A32Y.07,-0.0416659191086124,-0.253004890205731,0.297577521006477,-0.114334433416,-0.163854143024973,0.0657442962606169,0.0283802133669973,0.0103655514152785,-0.262171500280543,-0.154907932574147,0.172813398621175,-0.00810483858042949,0.152851915372237,0.237928348909657,-0.10279191235291,0.278502516981869,0.0524142937781406,0.143861884260808,-0.0643864157545119,-0.0599907708317748,-0.0770913449204599,-0.0229903558202459,0.0378513428274163,-0.158566978193146
TCGA.AG.A020.01A.21R.A083.07,-0.0206784014867192,-0.255767528043802,0.276685285021491,-0.0494665046513188,-0.19371476261367,0.0443479162632213,0.0595828973352762,0.0195729523977352,-0.205894951243101,-0.143698600722369,0.20256189745062,0.011669254119558,0.0976686610032899,0.00467289719626168,-0.0746370218876372,0.301653512076929,0.0739606534517702,0.133227034970586,-0.0233882776423125,-0.071369937672274,-0.0420927673189334,-0.0400906556525132,0.0817612836760669,-0.211448598130841
TCGA.AG.4021.01A.01R.1736.07,-0.101833461072233,-0.25555315855291,0.25651262033404,-0.113460204967722,-0.0533909940268276,0.0487829793482632,0.110572918572023,0.227093583866557,-0.155066523689065,-0.0138305943327838,0.0583519215387559,0.00706078445865695,0.15689003738139,0.322819314641745,-0.059512342662535,0.288432365364831,0.0346502643221639,0.16605006797561,-0.0491771053555717,-0.0527321332204093,0.0808294075237029,-0.0370086165736574,0.0518529006639606,-0.143146417445483
TCGA.F5.6814.01A.31R.1928.07,0.127238295922656,-0.223167926765782,0.282866374495759,0.049969102972789,-0.10576188639577,0.0612195678742417,0.0813487874303669,0.112496835106891,-0.172482305952509,-0.148182083908416,-0.0377263149851084,0.071156203024276,0.16112271519266,0.17398753894081,-0.00250141305840152,0.324499718146932,0.060489750308644,0.145181473469184,-0.028776358962653,-0.0520455359870121,0.0616162570349432,-0.144703231512196,0.0948208200107798,-0.0817757009345794
TCGA.AG.A01Y.01A.41R.A083.07,0.175713035107378,-0.13294179811672,0.306219437874308,0.00576554073072109,-0.0323722938778721,0.0379926054841188,0.084828607357928,0.182353253850257,-0.141161484366148,-0.131420306967709,0.174545972423049,0.0691911455398783,0.136269364992531,0.028816199376947,-0.0331695080355925,0.310426112033831,0.0646862898692527,0.227818359300721,-0.0238256418711465,-0.0132474057071494,0.00516857724917017,-0.100073584868853,0.0489985997658018,0.059190031152648
TCGA.AG.3599.01A.02R.0826.07,0.0410683086784189,-0.193565066363659,0.293771342792076,0.0558577868206954,-0.0857477987624108,0.100774434289421,0.136328277681111,0.108249173256253,-0.114920289728704,-0.144671617093111,0.0896654009780854,0.0694120636935394,0.134197793405271,0.0416666666666667,0.0334730134020623,0.282940850566768,0.0371528374962262,0.121381307822129,-0.0142931039333673,-0.0811113372330124,0.0142690414817526,-0.034212813635675,0.0459752901356889,0.00802180685358255
TCGA.G5.6235.01A.11R.1736.07,0.032512840695687,-0.160967585903253,0.286526596864172,-0.103720930140478,-0.189049514403591,0.0756766688356111,-0.0102803820044652,0.00973797156964026,-0.160760713120905,-0.179048832741731,0.0484950446543207,0.0836922559394006,0.0834207625584543,0.246884735202492,-0.0341138925834025,0.283928259396416,0.0901714601780163,0.169455144960913,-0.0105356843299809,-0.0624584440698029,-0.0157805117284824,0.0390149160700868,0.0476441385724956,-0.258489096573209
TCGA.EI.6508.01A.11R.1736.07,-0.0375194355791096,-0.206927254750101,0.26400221334299,-0.103969023956068,-0.104589900611604,0.094675145314448,0.0587171898756588,0.038243406055989,-0.142429892681901,-0.144210456328246,0.0648837973303322,0.0942045202181348,0.127113506983676,0.102414330218069,-0.0847640734639208,0.30520618384395,0.0671871423461003,0.126948570643193,-0.0119032248902365,-0.0424980888352383,-0.0193722196205187,-0.0930524700327696,0.108493912160079,-0.117211838006231
